CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,target
0.0,0.0,1.0,0.76,0.0,0.0,24.54,1.0,0.0,0.76,6.3,1.09,0.0,51.44,2.0,0.0,0.0,1.76,1.05,0.49,0.91,0.24,1.0,0.23,72.61,0.62,0.0,1.76,1.76,0.76,0
3.31,0.66,1.34,1.0,1.32,4.71,115.54,2.32,1.69,4.66,10.66,0.53,0.0,78.68,2.66,0.0,16.25,2.34,3.68,0.34,4.69,1.0,1.0,1.11,239.16,0.7,0.0,2.32,2.34,0.68,0
4.03,0.76,1.0,1.24,1.51,1.51,68.3,2.76,0.73,4.51,11.49,0.4,0.0,79.46,3.0,0.0,20.06,1.76,3.35,0.0,4.54,0.76,1.0,0.58,89.96,0.81,0.0,2.51,2.0,0.24,0
0.54,4.32,1.0,0.0,1.76,2.0,43.75,1.41,0.0,6.73,2.44,0.75,0.14,58.64,1.0,0.0,4.04,1.14,4.39,2.59,4.45,2.73,1.0,0.77,45.73,0.04,0.0,4.14,0.68,1.14,0
0.0,0.0,1.0,5.51,0.0,0.41,21.25,1.92,0.0,2.75,6.51,0.52,0.0,56.93,3.67,0.08,3.0,0.92,2.57,0.08,3.23,1.0,1.0,0.28,210.29,0.37,0.0,2.84,3.67,0.92,0
0.0,0.94,1.0,0.0,0.0,1.25,25.25,1.0,0.0,2.94,6.69,0.49,0.49,53.75,1.12,0.94,0.8,1.94,2.72,1.19,3.06,2.17,1.0,1.08,2.25,0.97,0.0,3.0,1.12,2.06,0
1.11,0.0,1.0,0.72,3.6,0.55,48.7,1.83,0.0,3.55,12.94,0.49,0.28,47.83,1.0,0.0,4.71,2.0,3.8,1.45,2.97,1.0,1.0,0.93,184.5,0.81,0.0,2.11,2.11,0.55,0
0.0,1.0,1.0,0.49,0.0,0.49,41.77,2.0,0.0,2.01,7.99,0.83,0.0,32.4,2.0,0.0,2.99,1.49,2.34,0.0,1.95,1.0,1.0,0.11,26.09,0.58,0.0,2.51,2.51,0.99,0
6.52,0.0,1.0,3.03,0.0,1.48,89.19,1.49,0.0,7.52,20.1,0.46,0.0,84.15,2.51,0.0,24.06,1.49,3.68,0.49,3.91,1.0,1.0,0.64,334.76,0.66,0.0,1.49,3.48,2.48,0
1.01,0.0,1.0,0.75,3.3,0.51,38.17,1.76,0.0,2.01,10.54,0.53,0.25,63.43,1.75,0.0,4.31,2.0,1.99,0.0,1.86,0.25,1.0,0.51,149.67,0.45,0.0,2.76,2.76,1.25,0
0.58,2.15,1.0,0.71,0.0,1.0,64.04,2.0,0.87,5.62,8.42,0.93,0.0,46.35,2.0,0.29,3.71,1.71,2.93,0.0,2.4,1.0,1.0,0.44,15.25,0.76,0.0,1.71,1.71,1.71,0
0.0,1.41,1.0,0.3,0.0,0.0,22.95,1.7,0.0,8.05,7.3,0.37,0.0,63.77,2.0,0.3,6.52,1.3,3.7,0.0,2.86,1.0,1.0,0.47,46.31,0.62,0.0,3.11,2.0,1.0,0
2.79,0.56,1.0,0.56,1.12,3.33,54.7,2.12,0.0,2.79,6.58,2.01,0.0,43.54,1.67,0.44,13.61,1.12,2.44,0.44,3.2,1.0,1.0,0.35,64.2,0.48,0.0,2.12,1.12,0.0,0
3.17,0.0,1.0,0.0,9.42,2.55,69.05,3.17,0.28,4.72,14.42,0.25,1.55,63.76,1.28,1.1,19.48,1.72,7.23,0.28,6.6,1.83,1.0,1.05,250.61,0.45,0.0,4.17,4.17,1.45,0
2.0,5.39,1.42,0.0,0.0,1.42,76.1,1.58,0.0,17.09,16.95,0.29,1.27,82.61,2.58,6.34,11.09,1.0,12.1,1.0,3.9,0.42,1.0,1.23,19.61,0.64,0.0,1.58,2.58,1.42,0
0.61,0.0,1.0,11.51,1.21,5.52,25.25,1.0,0.0,0.0,1.0,0.59,0.39,56.95,1.0,0.0,1.79,1.0,6.37,4.55,2.0,2.0,4.55,1.18,29.17,0.2,0.0,1.39,1.18,0.79,0
3.24,0.81,1.0,0.0,1.21,1.62,60.43,1.0,0.0,0.4,6.45,1.57,0.81,17.39,1.81,0.6,3.64,1.0,1.76,0.6,2.65,0.4,1.0,0.24,38.64,0.8,0.0,2.81,1.4,2.02,0
1.36,0.0,0.68,1.61,0.0,0.68,25.78,1.0,0.0,0.0,6.1,0.86,0.68,0.0,2.36,0.0,3.39,1.0,2.16,2.03,4.81,0.68,0.68,0.0,113.25,0.68,0.0,1.0,0.68,0.0,0
2.83,0.0,1.0,2.83,0.06,3.78,144.55,1.0,3.78,6.61,16.1,0.71,0.94,84.01,1.94,1.89,5.66,1.0,3.51,0.17,2.63,0.11,1.0,1.16,46.25,0.63,0.0,1.06,1.89,0.94,0
0.0,0.0,0.68,0.32,0.0,0.0,21.35,1.0,0.0,0.0,1.35,2.03,0.0,0.0,1.0,0.68,0.0,1.0,0.34,0.0,0.34,0.0,0.68,0.0,22.67,1.0,0.0,2.65,1.0,0.32,0
0.0,2.5,1.0,0.0,0.0,4.99,35.31,1.0,0.0,0.0,0.34,5.73,0.0,0.0,0.17,1.83,0.0,0.17,1.0,1.0,0.64,0.0,1.0,0.0,5.54,0.17,0.0,2.0,0.17,0.0,0
0.3,0.0,1.0,0.0,0.0,1.21,30.86,2.4,0.3,1.21,11.29,0.15,1.6,30.16,2.7,1.9,17.62,1.7,3.8,0.3,7.49,1.21,1.0,0.42,74.68,0.95,0.0,2.0,1.3,0.0,0
0.0,0.59,1.0,0.0,0.0,0.23,22.23,1.0,0.0,0.82,0.88,2.3,0.0,7.04,1.88,0.0,0.23,1.0,2.26,2.12,1.4,1.23,1.0,0.08,27.36,0.88,0.0,1.35,0.88,0.12,0
0.0,0.1,1.0,0.0,0.0,6.97,29.29,1.0,0.0,0.0,0.97,0.87,3.87,0.0,2.9,0.06,17.42,0.97,5.84,5.84,16.47,16.45,1.97,0.97,5.81,0.32,0.0,4.9,2.9,0.97,1
3.79,0.0,3.79,0.28,0.0,4.19,69.51,1.0,0.0,4.79,4.6,0.64,0.0,65.38,1.28,0.0,3.16,1.0,2.73,0.84,3.37,1.0,1.0,1.28,0.0,0.0,0.0,2.0,0.0,0.28,0
1.1,0.21,1.0,1.79,0.0,0.1,40.22,2.0,2.69,3.94,14.25,0.27,0.0,84.21,3.0,1.15,13.16,1.0,3.66,0.1,3.23,0.0,1.0,0.48,13.15,0.67,0.0,1.1,2.1,1.0,0
2.22,0.0,1.61,0.0,9.04,2.0,59.92,1.0,0.0,1.22,12.94,0.48,0.0,21.43,1.0,0.0,1.84,1.0,3.69,2.0,2.64,1.0,1.0,0.75,114.43,0.65,0.0,2.61,2.0,0.39,0
6.58,0.0,1.73,1.0,2.92,0.0,44.19,2.46,8.77,23.38,19.88,0.16,0.54,93.42,2.0,0.0,12.69,2.0,4.04,0.0,4.73,0.54,1.0,1.46,55.85,0.82,0.0,1.73,1.54,0.54,0
4.31,0.43,1.0,0.43,1.0,0.0,60.39,5.31,0.0,6.47,19.54,1.61,0.86,36.64,1.86,0.0,13.36,1.43,3.58,1.71,3.21,1.57,1.0,0.26,70.7,0.2,0.0,2.86,1.72,1.72,0
1.24,0.0,1.0,1.94,0.0,0.18,41.26,2.0,2.82,3.18,13.06,0.29,0.0,83.46,2.94,0.0,14.36,1.06,2.71,0.06,3.36,0.06,1.0,0.47,13.37,0.65,0.0,1.06,2.18,1.18,0
0.0,0.0,1.0,0.0,0.0,2.45,33.0,1.0,0.0,1.78,3.67,1.17,0.11,44.42,1.89,0.0,2.11,1.0,2.0,1.12,3.33,1.11,2.0,0.78,11.81,0.5,0.0,2.0,2.11,2.0,0
0.0,0.0,1.0,0.14,0.0,0.86,18.97,1.0,0.0,0.14,2.83,1.49,0.86,8.59,1.14,0.0,0.0,2.0,0.1,0.0,0.14,0.0,1.0,0.04,45.65,0.5,0.0,2.0,2.0,0.14,0
1.4,0.0,2.4,0.38,0.87,2.03,42.12,1.0,0.0,1.4,1.0,2.39,0.0,10.92,1.13,0.0,0.13,1.0,3.17,3.0,2.5,1.87,1.0,0.45,0.0,0.0,0.0,2.0,0.0,0.0,0
0.0,0.0,1.0,0.1,0.21,0.41,31.05,1.0,0.52,5.48,5.21,0.58,0.0,49.83,2.9,17.72,2.31,1.0,5.14,1.1,1.57,1.0,1.0,0.1,17.13,0.98,0.0,1.1,1.21,1.1,0
0.0,0.0,0.46,0.0,0.0,3.21,26.96,1.0,0.0,0.0,0.92,7.69,0.0,0.0,1.54,1.38,0.46,1.0,6.65,4.58,0.46,0.46,0.46,0.0,0.54,0.54,0.0,1.92,0.54,0.54,0
0.0,0.0,0.46,4.32,0.0,0.0,37.88,1.0,0.0,1.84,2.76,2.59,0.0,17.02,1.0,0.0,0.92,1.0,2.61,0.92,1.15,0.46,0.46,0.46,38.88,0.27,0.0,1.54,1.62,1.08,0
0.0,0.0,1.52,1.0,0.0,5.23,107.27,1.48,2.61,2.57,8.57,0.53,0.48,73.32,2.48,0.0,12.64,2.52,3.18,0.52,4.17,1.0,1.0,1.36,271.92,0.4,0.0,1.95,3.0,2.0,0
0.0,0.0,1.0,0.6,0.0,0.0,25.57,1.0,0.0,1.0,9.21,0.54,0.0,44.24,2.81,0.6,3.4,1.6,2.49,0.0,2.33,1.4,1.0,0.15,127.46,0.46,0.0,1.81,2.81,0.6,0
0.0,0.0,1.0,1.45,0.0,0.52,26.21,1.0,0.0,1.03,3.52,0.76,0.0,63.03,2.0,0.0,2.97,1.0,1.0,0.48,6.32,1.0,1.0,1.03,2.07,0.26,0.0,2.48,1.03,1.03,0
0.0,0.0,1.6,1.0,0.0,1.0,45.38,3.42,0.4,6.63,8.02,0.29,2.19,76.69,3.6,0.0,9.16,1.0,3.29,0.0,6.22,0.6,1.0,0.72,278.15,0.51,0.0,1.0,2.6,2.21,0
2.2,1.6,4.0,0.6,0.0,3.19,55.32,1.0,0.0,8.6,1.8,0.55,0.0,89.2,1.2,0.8,0.2,1.8,2.27,0.6,2.78,1.0,1.0,1.74,1.6,0.4,0.0,1.2,1.6,0.8,0
0.0,0.49,1.0,1.51,0.51,3.04,74.82,2.51,0.0,2.53,9.0,0.96,0.0,57.38,2.0,0.0,7.58,1.49,2.83,0.51,3.03,1.0,1.0,0.44,175.93,0.5,0.0,3.02,3.02,3.02,0
0.0,0.0,2.0,0.0,0.0,8.0,71.0,1.0,0.0,0.0,6.0,1.51,0.0,0.0,1.0,24.0,0.0,4.0,3.5,1.0,2.5,0.0,1.0,1.25,139.0,0.75,0.0,2.0,2.0,0.0,0
1.8,0.0,1.0,0.9,0.9,3.7,116.4,2.8,0.0,10.31,15.91,0.55,0.9,82.72,2.0,0.0,21.82,1.9,3.15,0.1,3.75,1.0,1.0,1.18,173.09,0.49,0.0,2.0,4.6,3.6,0
0.15,0.85,1.0,0.85,0.0,0.85,54.67,1.85,0.0,1.15,8.56,1.08,0.0,42.52,1.85,0.0,4.0,1.85,2.28,0.0,1.96,1.0,1.0,0.25,16.19,0.57,0.0,2.0,1.7,1.7,0
0.71,0.0,1.0,0.82,0.36,3.47,31.37,1.53,0.36,2.0,3.53,0.79,1.42,40.63,2.0,0.0,5.26,2.0,4.62,3.29,3.24,1.18,1.0,0.83,6.57,0.08,0.0,2.18,0.89,1.36,0
0.0,0.0,1.0,0.39,1.82,19.4,124.25,1.0,0.0,0.0,5.39,1.85,0.79,39.37,2.0,0.0,4.64,1.39,4.2,2.43,4.97,3.82,1.0,1.58,205.21,0.74,0.0,1.0,1.79,1.39,0
30.14,0.0,3.87,5.31,0.0,0.0,20.34,1.0,0.72,8.74,8.13,0.17,0.0,74.27,1.0,0.0,2.15,2.0,4.59,1.28,4.26,1.0,1.0,1.58,147.53,1.0,0.0,3.15,1.0,0.72,0
0.67,0.0,0.17,4.66,0.34,0.5,41.97,1.5,0.0,1.17,2.52,1.88,0.34,12.58,1.0,0.0,1.51,1.0,0.56,0.17,0.77,0.17,0.17,0.17,82.33,0.13,0.0,1.17,0.34,0.0,0
0.0,0.0,1.0,0.0,0.37,8.3,44.3,1.0,0.0,0.0,1.49,3.85,0.0,0.0,0.24,0.88,3.49,0.12,1.68,1.37,1.56,1.49,1.0,0.2,32.9,0.12,0.0,1.0,0.12,0.12,0
22.66,0.0,3.07,4.1,0.48,1.93,67.64,1.97,0.52,11.0,11.84,0.25,0.48,85.0,1.48,0.0,13.15,2.0,4.15,0.52,4.51,1.0,1.0,1.59,172.92,0.72,0.0,3.03,2.93,2.45,0
0.67,0.0,1.33,0.33,0.0,3.29,77.64,1.0,1.65,2.66,7.32,0.77,0.0,64.57,1.33,0.0,4.33,1.66,2.71,0.33,2.92,1.0,1.0,0.9,158.62,0.13,0.0,1.67,0.99,0.66,0
0.0,0.0,1.0,0.0,0.0,0.0,17.46,1.0,0.0,0.0,1.0,1.09,2.31,0.0,1.39,0.0,6.47,1.61,1.93,1.93,5.86,5.86,1.0,0.0,2.84,1.0,0.0,1.61,1.0,0.39,0
0.33,4.45,1.0,1.31,1.53,2.66,115.58,1.22,0.98,6.67,6.88,0.99,0.0,63.71,1.0,0.76,4.29,1.22,6.2,2.67,4.13,2.67,1.0,0.66,44.46,0.06,0.11,4.11,0.44,1.98,0
0.0,0.0,1.32,11.64,0.0,7.32,53.88,1.0,0.68,0.0,2.58,1.03,0.68,34.24,1.0,7.57,0.0,1.95,9.32,3.05,2.5,1.37,1.68,1.59,128.73,0.92,0.0,2.0,1.32,0.0,0
0.0,0.0,1.0,0.68,0.0,0.68,33.22,1.68,1.93,3.36,8.15,0.42,0.0,51.48,1.68,0.68,5.04,1.0,4.43,0.32,2.55,1.0,0.32,0.72,113.37,0.14,0.0,1.64,3.39,2.36,0
0.44,0.0,1.22,2.89,0.0,12.0,67.45,1.0,0.0,1.33,4.56,1.24,1.0,17.56,1.0,0.0,7.22,1.22,9.45,8.0,2.09,1.78,8.0,2.46,71.33,0.52,0.0,2.44,3.0,2.67,0
3.37,0.0,1.0,2.52,1.68,5.85,144.74,3.52,0.0,5.89,12.94,2.54,1.68,63.11,0.84,1.74,7.57,0.84,3.11,1.16,3.85,0.84,1.0,0.88,414.58,0.75,0.0,2.0,2.0,0.16,0
24.21,14.53,1.0,7.78,2.91,4.87,934.38,2.97,1.45,23.85,49.77,0.6,0.97,79.5,1.52,4.39,22.46,1.48,9.46,0.48,3.77,0.52,0.48,0.82,361.67,0.45,1.45,1.0,3.55,8.33,0
0.0,0.0,1.0,0.35,0.0,0.0,15.58,1.0,0.0,0.0,1.23,0.48,5.31,8.89,2.0,0.0,11.08,1.0,4.54,4.54,11.69,10.73,1.0,0.18,0.88,0.88,0.0,1.23,0.88,0.88,0
0.0,0.0,1.0,0.47,0.0,11.69,56.12,1.0,0.47,1.4,3.4,6.57,1.86,19.1,1.4,5.88,6.52,0.47,3.16,1.07,3.34,0.0,1.0,0.41,90.97,0.71,0.0,1.53,2.0,1.0,0
8.35,0.14,2.0,0.93,3.71,0.0,49.61,2.86,11.13,30.26,23.33,0.12,0.0,90.93,1.93,0.07,15.77,2.0,5.09,0.0,4.78,0.07,1.0,1.43,34.46,0.96,0.0,1.93,1.07,0.07,0
0.34,3.05,1.34,0.34,0.34,0.68,89.48,5.1,0.68,4.78,14.01,2.23,0.0,26.66,2.71,1.03,6.84,1.0,2.51,0.66,1.31,0.34,1.0,1.91,33.84,0.17,0.0,2.0,1.03,0.34,0
0.0,0.15,1.0,3.41,0.0,1.71,69.73,1.0,4.26,8.53,7.68,1.13,0.0,74.19,1.0,5.97,2.56,1.0,3.5,1.0,2.13,0.0,1.0,0.76,185.06,0.57,0.0,1.15,1.71,0.85,0
0.79,0.0,1.0,3.17,3.7,2.11,210.9,1.53,2.38,1.06,18.11,4.47,0.0,24.83,0.26,2.58,6.07,0.79,6.31,0.0,1.24,0.74,1.0,0.06,111.18,0.87,0.26,2.79,1.79,2.64,0
1.59,1.59,1.0,0.0,0.0,1.41,75.93,1.79,0.0,9.53,20.88,1.36,0.0,68.28,2.38,9.15,5.59,0.79,10.21,0.79,2.33,0.0,1.0,0.62,19.08,0.74,0.0,2.0,2.59,0.79,0
6.68,0.0,7.68,1.82,0.0,9.71,131.45,1.0,0.0,9.04,2.57,0.34,0.0,70.28,2.39,0.0,1.39,1.0,4.05,2.21,4.14,1.0,1.0,2.17,0.79,0.39,0.0,1.61,0.39,0.39,0
0.0,0.0,1.0,0.8,1.47,1.47,30.99,1.0,0.0,3.66,3.0,0.77,0.0,44.77,1.27,0.0,2.53,1.0,2.71,1.0,5.43,1.0,1.0,2.19,2.2,0.37,0.0,1.53,1.47,1.47,0
0.0,0.0,0.32,3.73,0.0,0.0,19.63,1.32,0.0,0.32,1.9,1.59,0.0,6.01,1.63,0.0,2.85,1.0,1.05,0.32,0.9,0.32,0.32,0.21,6.64,0.11,0.0,1.0,0.95,0.32,0
3.34,0.0,1.0,2.66,0.0,0.0,36.37,2.0,0.67,7.68,19.03,0.16,0.67,74.7,4.0,0.0,5.67,1.0,2.62,0.67,3.36,1.0,1.0,0.86,374.05,0.36,0.0,1.66,3.33,1.67,0
0.0,0.0,7.51,6.51,2.79,12.1,70.39,1.0,0.0,0.0,2.93,0.91,1.86,93.07,1.0,0.07,0.93,1.0,7.82,5.65,0.97,0.93,7.51,2.23,175.53,0.53,0.0,2.0,2.86,1.86,0
0.0,0.0,1.0,0.0,0.0,0.51,22.98,1.0,0.0,2.94,3.47,2.14,0.0,22.51,1.98,1.02,0.98,1.0,15.55,14.28,0.94,0.49,1.0,0.0,2.51,1.0,0.0,1.0,1.0,0.49,0
8.96,0.0,9.15,1.0,0.0,12.22,156.82,1.0,0.0,9.96,2.3,0.26,0.0,83.48,2.0,0.0,1.0,1.19,3.6,2.44,5.28,0.81,1.0,3.14,17.03,0.09,0.0,2.0,0.37,1.0,0
0.0,0.0,1.0,1.62,0.62,3.11,64.48,2.25,0.0,2.87,8.62,0.68,0.0,71.74,2.0,0.0,7.23,1.38,2.36,0.62,3.08,0.62,1.0,0.63,237.74,0.4,0.0,3.25,3.25,2.87,0
0.0,0.0,1.0,0.01,0.0,0.0,21.03,1.0,5.94,1.99,0.08,0.45,0.0,25.44,1.01,0.0,2.98,1.01,8.26,0.99,2.65,0.99,1.0,1.11,0.95,0.01,0.0,2.99,0.02,1.0,0
0.0,0.0,1.0,11.86,0.0,6.09,99.82,1.0,0.7,0.0,9.77,0.98,0.7,34.88,1.3,0.3,7.86,1.0,10.01,2.79,2.79,2.0,1.7,1.26,225.3,0.77,0.0,2.3,1.91,0.3,0
0.0,0.0,1.84,0.84,0.0,9.53,163.15,1.0,4.22,3.38,8.75,1.92,0.0,67.53,1.84,0.47,4.38,2.69,5.52,2.4,3.7,1.0,1.0,1.74,406.85,0.34,0.0,1.31,2.53,1.69,0
0.11,0.0,1.04,0.96,0.15,0.08,30.8,1.0,0.0,1.04,8.11,0.72,0.0,66.74,1.96,0.96,3.0,1.96,2.99,0.08,2.28,1.0,1.0,0.02,90.72,0.51,0.0,1.08,2.0,0.96,0
0.04,0.0,1.96,1.04,0.0,0.96,58.88,4.87,0.13,8.73,10.13,0.36,0.96,99.29,3.96,0.0,6.36,1.0,2.5,0.0,5.5,0.96,1.0,0.62,324.39,0.41,0.0,1.0,2.96,2.91,1
5.32,2.83,2.0,0.51,2.97,2.77,81.11,1.77,0.0,6.37,9.2,0.41,0.51,46.84,1.0,0.51,11.23,1.26,3.81,1.49,3.87,0.74,1.0,0.92,154.03,0.69,0.0,3.26,2.26,1.8,0
0.0,0.0,0.08,7.45,0.0,0.0,46.18,1.0,0.0,0.08,0.63,4.06,0.0,4.91,1.08,0.0,0.0,1.08,0.06,0.0,0.08,0.0,0.08,0.02,73.19,0.5,0.0,2.0,2.92,1.92,0
9.05,1.0,1.0,0.9,0.9,0.1,106.44,10.05,0.0,13.86,40.48,0.19,1.81,82.05,2.81,0.1,28.05,2.0,4.17,0.1,4.54,1.0,1.0,0.64,148.6,0.52,0.0,3.9,3.71,3.81,0
0.0,0.0,1.0,0.19,0.0,0.0,26.69,1.19,3.25,1.81,2.75,0.49,2.44,57.18,2.19,0.0,8.19,1.0,1.84,1.0,2.56,1.0,1.0,1.04,102.23,0.33,0.0,1.0,3.0,2.62,0
4.07,1.02,1.0,0.49,1.53,2.04,72.32,1.0,0.0,1.0,10.55,0.45,1.02,55.27,2.51,0.0,4.58,1.49,1.83,0.0,3.4,0.51,1.0,0.45,64.62,0.5,0.0,3.02,2.0,3.04,0
1.3,0.65,1.0,0.35,0.0,1.0,33.8,2.0,0.0,2.05,8.75,0.21,0.65,43.85,2.65,0.35,5.35,1.0,2.85,0.0,3.8,1.0,0.65,0.59,276.19,0.5,0.0,1.65,3.05,1.7,0
0.0,0.0,1.0,1.0,0.0,0.0,24.29,1.0,0.0,0.64,7.29,0.51,0.71,75.54,2.0,0.0,0.36,2.0,0.66,0.0,2.07,0.71,1.0,0.73,94.12,0.44,0.0,1.64,2.36,1.36,0
0.0,0.0,1.0,0.0,0.0,2.85,24.0,1.0,0.0,2.58,2.72,2.52,0.0,19.79,1.29,0.57,2.57,0.43,2.12,1.0,1.17,1.0,1.0,0.0,0.86,0.43,0.0,1.0,0.43,0.43,0
5.0,0.63,1.0,1.0,1.27,1.27,66.16,2.63,0.37,6.83,16.14,0.33,0.37,79.1,3.37,0.0,16.5,1.63,3.22,0.37,4.35,1.0,1.0,0.81,236.45,0.66,0.0,2.27,2.37,0.73,0
4.32,0.0,1.0,0.86,0.0,0.0,41.0,1.86,0.86,8.64,21.87,0.49,0.86,69.96,3.59,0.14,6.05,1.0,2.3,0.86,2.94,0.86,1.0,0.99,389.71,0.42,0.0,1.14,2.73,1.73,0
0.0,0.0,1.0,0.9,1.8,3.7,84.71,1.0,4.51,0.9,6.51,0.95,0.1,74.82,1.9,154.15,4.51,1.1,16.6,1.8,2.7,0.9,1.0,0.9,137.26,0.75,0.0,2.0,2.9,1.8,0
0.03,0.0,1.0,0.48,0.05,0.0,20.85,1.0,5.85,1.95,0.03,0.44,0.0,26.74,1.0,0.0,2.95,1.0,8.22,1.0,2.65,1.03,1.0,1.08,0.0,0.0,0.0,2.95,0.0,0.97,0
1.98,0.0,1.0,0.99,0.99,3.95,124.78,2.98,0.0,10.87,16.82,0.52,0.99,84.03,1.99,0.0,23.76,2.0,3.02,0.0,3.93,1.01,1.0,1.29,188.87,0.44,0.0,2.0,4.95,3.95,0
0.0,2.21,1.0,0.26,0.0,4.41,34.3,1.0,0.0,0.26,2.11,4.79,0.0,17.97,0.53,1.47,0.26,0.53,0.93,0.74,0.85,0.0,1.0,0.16,24.32,0.13,0.0,2.0,0.53,0.26,0
0.0,0.0,0.53,3.76,0.0,2.65,49.59,1.0,0.0,0.0,3.18,5.06,0.0,0.0,0.47,2.12,0.0,0.47,3.27,0.0,0.53,0.53,0.53,0.0,34.33,0.77,0.0,3.06,1.94,1.47,0
8.84,0.0,1.98,0.98,3.93,0.0,51.5,2.96,11.84,31.55,24.63,0.08,0.0,90.43,2.02,0.05,16.77,1.98,5.34,0.02,5.02,0.02,1.0,1.43,37.3,0.99,0.0,2.07,1.05,0.02,0
0.0,0.0,1.0,0.31,0.0,3.31,36.99,1.0,0.0,0.62,4.38,3.83,0.0,13.56,0.62,1.38,3.08,0.62,1.44,1.23,1.17,0.31,1.0,0.25,2.77,0.69,0.0,2.0,0.69,0.31,0
0.0,0.0,1.0,1.47,0.47,2.88,62.54,2.47,0.0,4.0,10.59,0.58,0.0,68.71,2.0,0.53,8.35,1.0,2.94,0.47,3.26,1.0,0.47,0.58,241.87,0.26,0.0,2.41,4.53,3.47,0
0.0,0.0,0.15,4.26,0.0,0.15,19.45,1.0,0.0,0.0,0.3,2.34,0.0,0.0,1.0,0.3,0.0,1.0,4.01,4.01,0.07,0.0,0.15,0.0,0.45,0.15,0.0,1.0,0.15,0.0,0
0.39,0.0,1.39,0.11,0.0,0.56,28.32,1.0,0.0,0.39,1.0,3.55,0.0,3.04,0.07,5.79,1.96,0.04,3.05,3.0,1.17,1.0,1.0,0.13,2.89,0.96,0.0,2.0,0.96,0.0,0
9.56,0.0,10.69,2.74,0.0,15.22,199.17,1.0,0.65,10.09,2.17,0.28,0.0,85.22,2.0,0.0,1.52,1.26,4.27,2.74,5.69,1.0,1.0,3.37,62.91,0.05,0.0,1.87,0.39,0.26,0
2.25,0.44,1.0,1.69,1.13,1.69,94.85,2.69,0.0,3.94,8.45,1.81,1.13,42.24,1.0,0.0,5.07,1.0,2.3,1.0,2.58,0.56,1.0,1.57,276.53,0.42,0.0,2.0,1.13,0.0,0
0.0,0.0,1.64,0.36,0.0,1.28,51.16,2.28,3.2,4.92,9.72,0.48,0.0,59.8,2.92,0.0,7.04,1.36,3.72,1.36,3.93,1.64,1.0,0.63,188.09,0.52,0.0,1.64,2.92,1.92,0
7.99,4.8,1.0,2.4,0.96,2.28,326.21,1.48,0.48,10.55,19.43,0.89,0.32,67.44,1.84,1.28,8.08,1.16,6.04,1.0,2.5,0.84,1.0,0.18,99.37,0.95,0.48,1.84,1.16,2.24,0
2.48,0.37,1.0,0.37,0.74,0.74,44.34,1.74,0.0,3.11,7.85,0.67,0.0,64.77,1.74,0.0,10.66,1.37,2.68,0.0,3.27,1.0,1.0,0.44,42.54,0.32,0.0,2.37,0.74,0.0,0
0.02,0.16,2.0,1.0,0.02,9.82,188.01,1.28,4.93,4.23,10.71,0.7,0.0,79.95,2.09,0.07,5.35,2.95,3.9,0.98,4.19,1.0,1.0,2.04,473.17,0.4,0.0,1.02,3.0,1.98,0
0.0,0.26,1.0,0.0,0.0,4.17,208.06,1.0,0.0,0.0,27.43,1.79,0.0,0.0,1.83,1.09,23.77,0.91,5.05,0.09,3.23,1.83,1.0,0.11,419.67,0.23,0.0,2.91,3.66,0.91,0
0.0,1.21,1.76,0.76,0.0,1.24,54.91,4.03,0.0,8.52,7.58,0.47,0.76,90.3,3.27,0.0,5.03,1.0,2.91,0.73,5.31,1.48,1.0,0.65,256.81,0.3,0.0,1.73,2.27,2.52,0
0.0,0.0,1.0,0.82,0.0,0.0,28.2,1.0,0.0,0.82,6.74,1.05,0.0,55.74,2.0,0.82,2.46,1.82,2.82,0.36,2.02,1.0,1.0,0.0,79.36,0.59,0.0,1.0,1.82,0.82,0
0.0,0.0,1.0,0.0,0.0,1.46,19.23,1.0,0.0,0.0,2.0,2.17,0.92,0.0,1.0,0.23,0.08,1.92,1.12,0.77,0.08,0.08,1.0,0.0,36.0,0.46,0.0,2.08,1.85,0.0,0
0.0,0.91,1.0,0.0,0.0,0.46,26.49,1.91,0.0,2.72,6.91,1.0,0.0,22.7,1.82,0.37,1.82,0.91,2.72,0.0,1.91,1.0,1.0,0.0,30.05,0.55,0.0,3.09,2.82,0.09,0
1.32,6.59,1.66,0.0,0.0,1.32,49.35,1.0,0.0,15.82,4.3,0.48,1.98,51.42,2.0,0.0,12.55,1.0,7.63,1.0,5.33,2.36,1.34,1.56,24.88,0.74,0.0,1.0,1.66,1.32,0
0.0,0.0,1.0,0.25,0.0,0.0,21.51,1.0,0.0,0.0,3.01,4.02,0.51,25.25,0.51,0.75,0.25,0.51,0.5,0.0,1.76,1.25,1.0,0.38,30.76,0.83,0.0,1.75,1.51,0.51,0
