CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,target
0.0,0.0,1.0,0.0,0.03,1.99,2.96,1.99,0.23,0.0,17.87,1.01,2.99,0.03,3.96,1.99,1.22,0.03,1.51,0.01,1.0,0.0,0.0,2.03,1.0,0
0.0,0.0,1.0,0.0,1.59,1.0,0.0,1.21,0.91,0.0,6.97,1.79,2.62,1.59,1.21,1.0,7.62,1.79,2.37,1.0,1.0,0.0,0.0,3.79,0.79,0
2.0,0.7,1.0,1.0,1.35,1.7,0.65,1.0,0.61,1.4,3.95,1.65,2.0,0.35,3.6,1.0,3.27,2.65,3.85,1.65,1.0,0.49,0.0,2.35,0.65,0
0.0,0.0,1.0,0.0,0.52,1.0,0.52,2.04,0.87,0.0,8.44,1.0,1.48,0.48,0.52,2.0,2.0,1.0,1.71,1.0,1.0,0.0,0.0,2.0,0.0,0
0.78,0.0,1.0,0.78,2.33,1.0,2.33,3.55,0.34,2.33,4.78,2.78,1.0,0.0,4.78,1.78,6.68,2.0,9.24,3.33,1.0,0.39,0.0,4.55,1.0,0
0.0,0.0,1.0,0.0,2.91,1.0,1.94,0.12,5.08,0.0,2.27,1.0,2.94,0.18,1.97,1.0,2.03,1.03,1.51,1.0,1.0,0.0,0.0,1.12,0.0,0
0.0,0.12,1.0,0.0,0.12,1.0,0.0,2.62,0.88,0.0,4.49,1.12,4.5,0.0,2.99,1.0,1.57,1.0,2.47,1.0,1.0,0.12,0.0,3.0,0.37,0
3.51,0.76,2.76,2.21,2.76,3.0,0.24,1.51,0.35,0.76,6.54,3.0,1.76,0.0,13.34,2.0,4.1,0.0,3.6,1.0,1.0,0.1,0.0,4.0,1.46,0
0.04,1.03,1.01,0.07,0.09,1.07,0.09,0.18,5.19,0.01,1.37,1.03,0.03,1.01,0.07,0.03,0.09,0.0,0.06,0.01,1.0,0.0,0.0,2.97,0.04,0
0.0,0.0,1.0,1.14,1.14,1.0,1.86,3.49,0.46,0.0,4.35,1.38,1.0,0.0,0.62,1.0,2.5,1.0,3.32,0.38,1.0,0.0,0.0,2.24,1.38,0
1.81,1.63,1.0,0.81,2.0,2.81,0.0,1.93,0.4,3.26,7.39,1.0,2.0,0.81,1.56,1.19,3.02,1.63,2.29,0.81,1.0,0.0,0.0,2.63,0.37,0
0.0,0.0,1.0,26.83,3.16,1.0,0.21,3.16,0.81,0.21,6.37,1.0,2.0,0.0,2.42,1.0,1.08,0.0,1.9,0.42,1.0,0.0,0.0,2.0,0.63,0
2.0,0.99,1.51,3.53,2.0,3.0,0.51,0.49,0.26,1.98,2.0,2.01,1.49,0.49,15.65,1.51,5.28,0.99,3.3,1.0,1.0,0.2,0.0,3.51,3.03,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.18,1.6,0.0,74.73,1.0,1.82,0.0,0.82,1.0,0.7,0.0,1.42,0.59,1.0,0.0,0.0,2.0,1.23,0
0.0,0.0,1.0,0.0,0.3,1.0,0.0,1.91,1.3,0.0,3.52,1.0,1.61,0.3,1.7,1.7,4.39,3.0,2.43,1.7,1.0,0.0,0.0,3.3,0.91,0
0.04,0.0,1.0,0.04,0.12,1.0,0.12,0.16,0.83,12.59,1.16,1.08,3.88,0.0,15.55,1.04,7.99,7.75,22.5,22.22,1.0,0.02,0.0,2.12,1.0,0
0.35,0.0,1.0,0.65,0.0,1.0,0.0,1.7,0.42,0.0,80.64,1.35,2.95,1.3,1.65,1.35,2.83,0.35,3.19,1.35,1.0,0.0,0.0,1.0,1.05,0
20.15,0.0,1.92,0.0,0.0,1.0,1.08,1.83,0.11,0.0,28.73,2.83,2.92,0.0,14.91,1.0,3.24,0.92,5.15,1.0,1.0,1.0,0.0,2.83,0.92,0
1.32,0.0,1.0,1.66,0.0,2.98,3.3,4.96,0.28,0.0,16.55,1.66,2.68,0.68,7.28,1.66,2.71,0.0,3.32,1.0,1.0,0.0,0.0,2.98,0.0,0
0.0,2.65,1.0,0.0,1.4,1.0,0.0,1.69,2.08,0.0,8.56,1.0,2.53,0.16,3.69,0.84,3.51,0.84,1.34,0.84,1.0,0.0,0.0,3.0,0.16,0
0.62,0.0,1.0,0.0,0.0,1.0,0.38,0.0,0.8,0.38,3.62,2.85,2.0,4.32,1.15,1.0,2.8,0.62,2.56,2.0,1.0,0.62,0.0,1.38,0.38,0
0.0,0.0,1.0,0.0,2.39,1.4,0.0,1.21,0.82,0.0,3.22,1.0,3.39,0.0,0.0,1.0,0.2,0.2,1.0,1.0,1.0,0.0,0.0,2.8,0.0,0
0.0,0.0,1.0,0.0,0.0,2.37,1.88,2.0,0.24,0.0,14.65,1.37,2.63,0.0,4.37,2.37,1.4,0.0,2.24,0.37,1.0,0.37,0.0,1.63,0.63,0
0.11,0.0,1.0,0.89,0.0,1.0,0.0,0.34,1.87,0.0,26.97,1.11,2.77,0.0,1.0,1.11,0.34,0.11,0.9,0.23,1.0,0.0,0.0,1.89,0.34,0
0.0,11.26,1.0,0.0,5.03,1.0,0.0,0.0,6.46,0.0,11.26,1.0,0.0,1.88,1.12,0.0,5.38,0.44,0.82,0.0,1.0,0.0,0.0,3.0,0.56,0
0.0,0.0,0.95,0.0,0.0,1.0,1.9,0.95,0.69,0.0,18.96,0.95,1.95,0.1,0.95,1.0,1.18,0.0,2.7,0.95,0.95,0.0,0.0,1.95,0.05,0
0.0,0.0,1.0,0.0,0.37,1.0,0.0,1.63,2.2,0.0,3.63,1.0,1.74,0.0,0.74,1.0,1.06,0.37,1.62,1.0,1.0,0.0,0.0,2.37,0.37,0
2.64,0.66,1.0,2.64,3.3,6.96,7.26,13.22,0.75,0.0,47.95,2.0,2.0,1.32,6.32,3.66,2.65,0.0,3.24,1.0,1.0,0.34,0.0,1.0,0.66,0
0.64,1.93,1.0,1.93,1.07,2.93,0.71,7.73,1.96,0.0,12.31,1.0,1.71,2.58,2.0,1.64,2.77,0.36,1.52,1.0,1.0,0.64,0.0,1.0,0.64,0
0.1,0.31,1.9,0.31,14.35,2.21,2.69,8.41,1.19,0.9,10.82,3.69,2.79,0.41,5.59,1.1,3.86,0.0,6.17,0.1,1.0,0.1,0.0,1.9,4.59,0
0.0,0.0,1.0,0.0,0.43,1.0,0.0,2.85,0.65,0.0,5.28,1.57,1.85,0.43,2.72,1.0,4.12,2.43,3.12,1.0,1.0,0.0,0.0,3.43,1.85,0
5.55,0.0,1.0,0.0,2.21,1.26,0.79,1.32,0.75,0.53,8.4,2.06,3.21,0.0,5.28,1.26,1.19,0.0,2.44,0.74,1.0,0.26,0.0,2.47,0.26,0
0.0,0.0,1.0,0.0,0.0,1.0,1.47,0.26,0.67,0.0,5.59,1.0,2.0,0.26,2.21,1.26,1.53,0.26,1.55,1.0,1.0,0.74,0.0,1.26,0.0,0
0.0,0.0,1.0,0.0,1.23,1.0,0.0,2.0,2.3,0.0,3.39,1.0,2.23,0.61,1.23,1.0,3.46,1.23,2.64,1.0,1.0,0.0,0.0,3.23,0.0,0
0.0,0.0,0.56,0.56,0.0,1.0,0.0,0.56,3.29,0.0,2.23,0.56,2.68,1.56,1.12,1.0,1.54,0.0,1.54,0.56,0.56,0.0,0.0,1.0,0.0,0
0.0,0.0,1.28,0.0,0.0,1.0,2.15,3.59,0.52,0.0,5.87,1.28,1.85,0.0,2.98,1.0,3.71,1.28,3.19,0.56,1.0,0.0,0.0,3.28,0.72,0
0.0,0.0,0.27,0.0,0.27,1.0,0.0,0.0,5.42,0.0,0.0,0.27,1.27,1.46,0.27,1.0,0.0,0.0,0.54,0.54,0.27,0.0,0.0,1.0,0.73,0
0.37,0.0,1.19,2.75,0.37,1.37,0.19,0.0,0.48,0.0,7.69,1.37,3.44,0.0,8.86,1.19,4.07,0.81,2.71,1.0,1.0,0.07,0.0,3.19,1.12,0
0.0,0.0,1.0,11.51,1.27,1.0,0.0,1.27,1.66,0.0,3.59,1.0,2.68,0.0,1.32,1.0,0.32,0.0,0.75,0.0,1.0,0.0,0.0,2.0,0.0,0
0.78,2.33,1.0,2.33,0.0,3.33,0.0,9.3,0.58,0.0,14.18,1.0,1.67,3.1,1.78,1.78,3.14,0.45,1.63,1.22,1.0,0.78,0.0,1.22,0.78,0
1.45,0.0,1.0,0.72,1.55,1.0,1.28,0.72,2.01,0.0,4.17,1.72,2.28,0.0,4.17,1.0,2.79,2.45,3.82,1.72,1.0,0.54,0.0,1.72,0.72,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.82,0.52,0.0,6.29,2.35,2.18,0.82,0.82,1.0,1.59,0.18,2.12,1.0,1.0,0.18,0.0,1.82,0.0,0
0.0,0.0,1.0,0.0,1.21,1.0,1.19,0.6,0.61,0.0,12.32,1.0,2.81,0.0,0.6,1.0,0.74,0.0,2.1,1.0,1.0,0.0,0.0,2.4,0.0,0
0.0,0.0,1.0,0.87,1.08,1.0,1.95,2.05,1.33,0.0,7.97,1.0,2.0,7.8,2.0,1.0,3.44,0.97,1.49,0.97,1.0,0.0,0.0,2.0,0.97,0
0.0,0.0,1.36,0.0,0.64,1.0,1.27,1.91,0.7,0.0,3.0,1.36,2.73,0.0,3.54,1.0,2.88,0.73,4.3,1.36,1.0,0.0,0.0,2.73,0.0,0
0.0,0.0,1.0,0.0,0.0,2.36,0.64,1.36,0.57,0.0,7.08,1.68,2.96,0.0,4.36,2.36,1.61,0.0,2.59,0.68,1.0,0.68,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.32,1.0,1.68,0.0,0.8,0.0,3.68,1.0,2.0,0.0,2.84,1.0,1.69,0.16,1.82,1.16,1.0,0.84,0.0,1.16,0.16,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.54,0.0,1.0,1.0,4.0,0.0,0.73,1.0,1.46,1.46,1.73,1.73,1.0,0.0,0.0,1.73,0.27,0
0.0,0.0,1.0,0.0,0.59,1.0,0.0,0.83,0.99,0.0,2.89,1.0,2.41,0.0,2.24,1.0,1.18,0.41,1.76,1.59,1.0,0.0,0.0,1.83,0.0,0
0.0,0.0,1.0,0.0,0.34,1.66,2.66,2.34,0.36,0.0,12.91,1.0,2.66,0.0,2.98,1.66,0.85,0.0,2.57,0.34,1.0,0.0,0.0,2.0,0.66,0
0.0,0.0,1.0,0.0,0.94,1.0,0.0,0.06,0.21,0.0,1.17,1.12,2.06,0.0,0.94,1.0,0.15,0.06,1.04,1.0,1.0,0.06,0.0,1.0,0.0,0
0.0,0.0,1.91,0.0,14.52,1.91,2.91,7.26,1.25,0.91,9.45,3.72,2.91,0.0,5.72,1.0,3.66,0.0,6.22,0.09,1.0,0.09,0.0,1.91,4.54,0
0.0,0.19,1.0,0.0,0.0,1.0,0.0,1.62,1.42,0.0,3.43,1.81,0.81,0.19,3.23,0.81,2.63,1.62,3.03,0.81,1.0,0.0,0.0,3.0,0.81,0
0.6,0.15,1.0,0.6,0.75,2.2,3.35,2.85,1.18,0.0,12.74,1.15,4.55,0.3,3.6,1.45,1.3,0.0,1.03,0.15,1.0,0.0,0.0,1.0,0.15,0
0.0,0.0,1.0,0.0,0.28,1.0,0.86,0.28,1.32,0.86,3.0,1.0,2.14,0.14,2.86,1.0,2.18,0.28,2.81,1.86,1.0,0.0,0.0,2.28,0.86,0
12.16,0.8,1.8,4.98,0.61,8.97,11.16,3.59,0.25,0.2,40.69,3.59,1.2,1.59,34.88,2.59,3.55,0.0,6.11,0.2,1.0,0.32,0.8,2.59,6.19,1
0.0,0.0,0.36,0.36,0.0,2.42,0.36,2.84,4.59,0.0,6.75,0.36,1.71,2.0,2.49,1.36,0.77,0.0,1.09,0.0,0.36,0.0,0.0,1.36,0.64,0
1.85,0.0,1.0,1.85,0.45,3.55,4.25,6.25,0.22,0.15,21.35,2.0,2.0,0.0,8.95,1.85,2.59,0.0,3.44,1.0,1.0,0.0,0.0,3.55,0.45,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.5,1.71,0.0,2.5,1.0,4.75,0.0,1.5,1.0,1.0,0.75,2.0,1.0,1.0,0.0,0.0,2.5,0.25,0
3.07,0.0,1.77,0.0,0.38,1.0,1.38,2.38,0.27,0.38,11.83,2.77,1.62,0.77,7.47,1.0,3.9,0.62,3.13,1.0,1.0,0.29,0.0,2.62,1.23,0
0.0,2.64,1.0,0.84,1.4,1.0,0.0,0.84,2.08,0.0,7.71,1.0,2.53,0.16,3.69,0.84,4.19,0.84,1.83,0.84,1.0,0.0,0.0,3.0,1.0,0
0.97,0.0,1.0,0.0,0.03,1.0,0.0,0.0,1.74,0.0,2.91,1.0,3.94,0.0,2.97,1.0,1.94,0.97,3.27,1.09,1.0,0.0,0.0,1.06,0.0,0
0.0,0.0,1.0,0.0,0.48,1.0,0.0,1.91,1.18,1.05,4.38,1.0,2.48,0.48,3.09,1.0,2.52,1.43,4.49,3.62,1.0,0.0,0.0,3.48,3.0,0
0.0,0.0,1.0,0.0,0.0,2.38,0.0,1.38,1.44,0.0,6.5,1.69,2.62,0.0,3.44,2.38,1.31,0.0,2.72,1.0,1.0,0.69,0.0,1.0,0.31,0
0.72,0.0,1.0,0.72,2.15,1.57,2.15,3.43,0.28,2.15,6.13,2.72,1.28,0.0,5.0,2.28,6.03,1.43,8.76,3.15,1.0,0.64,0.0,3.87,0.72,0
0.7,0.0,1.35,2.09,0.7,1.7,1.65,0.65,0.31,0.0,13.74,1.7,1.65,0.0,11.08,1.35,3.34,0.0,3.37,1.0,1.0,0.14,0.0,2.7,2.09,0
4.61,0.0,1.72,4.33,2.72,1.28,0.0,3.84,0.8,0.72,19.46,2.44,1.28,0.0,1.84,1.28,2.77,0.72,3.33,0.72,1.0,0.72,0.0,2.44,2.72,0
1.29,0.0,1.65,3.87,2.0,2.29,0.65,0.0,0.79,0.0,2.0,2.29,1.35,0.0,20.07,1.65,6.11,0.35,4.04,1.35,1.0,0.26,0.0,3.29,4.23,0
0.0,0.0,1.56,0.0,0.0,1.0,0.0,0.89,0.8,0.0,3.44,1.56,2.67,0.0,4.9,1.44,5.08,1.11,3.15,1.56,1.0,0.0,0.0,3.11,0.0,0
0.47,0.0,1.0,0.0,0.0,1.0,0.0,1.41,0.45,0.0,106.19,3.06,2.06,0.0,0.47,1.47,2.28,1.0,2.59,1.47,1.0,0.53,0.0,1.0,1.41,0
5.29,0.0,1.88,5.29,2.65,1.0,0.0,2.76,0.73,0.88,14.06,2.88,1.12,0.12,1.0,1.0,2.89,0.88,3.5,1.0,1.0,0.88,0.0,2.88,2.65,0
0.0,0.0,1.0,0.0,0.73,1.0,0.0,0.55,0.38,0.0,1.55,1.0,2.82,0.0,1.27,1.0,0.37,0.27,1.37,1.0,1.0,0.0,0.0,1.55,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.81,0.0,1.72,0.81,2.62,1.0,2.38,0.0,2.43,1.0,1.35,0.0,2.35,1.81,1.0,0.0,0.0,1.81,1.0,0
0.0,0.0,1.0,0.0,0.45,1.0,1.64,2.73,0.3,0.0,4.27,1.0,1.45,0.0,1.0,1.0,1.25,0.55,2.09,0.45,1.0,0.0,0.0,2.09,0.55,0
0.0,0.0,1.0,0.0,0.9,1.0,2.0,0.0,2.15,0.7,4.1,1.0,2.3,0.0,0.6,1.0,1.85,1.0,2.41,1.7,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.7,1.0,0.0,2.79,0.84,3.94,5.18,1.0,3.3,0.7,5.54,1.0,6.11,4.51,8.56,7.66,1.0,0.0,0.0,3.39,2.39,0
0.0,0.0,1.0,1.2,0.4,1.0,0.0,1.59,0.65,0.0,8.2,1.0,3.6,0.4,2.81,1.0,4.11,1.8,2.31,1.0,1.0,0.0,0.0,3.4,1.19,0
0.0,0.77,1.0,0.26,0.0,1.0,0.0,1.0,0.79,0.0,3.0,1.0,1.26,0.0,1.49,1.26,2.7,1.49,2.38,1.74,1.0,0.0,0.0,2.0,0.51,0
0.74,0.0,1.0,1.88,2.63,1.0,0.0,1.37,0.4,0.0,1.49,2.74,1.37,0.0,0.37,1.0,18.62,1.37,4.0,1.74,1.0,0.0,0.0,1.37,1.26,0
1.44,1.44,1.0,0.72,2.0,2.44,0.0,1.28,0.81,2.89,2.28,1.0,2.28,1.0,1.28,1.0,3.83,2.0,2.64,1.0,1.0,0.0,0.0,3.28,0.0,0
0.85,0.0,1.0,0.0,0.85,1.0,0.0,0.85,2.25,0.0,2.85,2.28,2.0,0.0,1.0,1.0,19.52,0.85,2.96,2.43,1.0,0.0,0.0,1.43,0.57,0
0.08,0.01,1.01,0.03,0.0,1.05,0.07,1.02,0.46,0.0,7.22,2.01,1.99,1.01,1.22,1.01,1.58,0.0,2.31,0.99,1.0,0.0,0.01,2.01,0.04,0
0.0,1.44,1.0,0.48,0.0,1.0,0.0,0.48,2.0,0.0,2.48,1.0,2.0,0.0,0.52,1.48,1.14,0.0,2.16,1.52,1.0,0.0,0.0,1.48,1.48,0
12.53,0.0,1.0,0.0,0.0,1.6,2.19,2.98,0.49,1.6,18.92,3.39,1.4,0.0,13.55,1.6,3.26,0.0,5.54,0.81,1.0,0.6,0.0,1.4,1.81,0
0.0,0.0,1.0,0.0,0.84,1.32,0.0,0.32,1.09,0.0,0.8,1.0,1.84,0.16,1.0,1.16,0.26,0.0,1.84,1.84,1.0,0.0,0.0,1.16,0.0,0
2.96,0.74,1.0,2.96,3.7,6.91,8.13,14.57,0.94,0.0,51.32,1.74,1.74,1.48,5.44,3.48,2.83,0.0,2.94,1.0,1.0,0.0,0.0,1.26,0.74,0
2.0,2.0,1.67,3.33,5.0,4.33,4.66,7.99,2.37,0.67,17.99,2.33,2.33,1.33,4.0,1.67,4.35,0.33,3.17,1.0,1.0,0.0,0.0,1.0,2.0,0
1.29,0.0,1.35,0.0,6.94,1.35,1.06,4.12,0.54,0.35,6.12,4.0,2.35,0.0,2.76,1.0,30.65,1.29,5.11,1.94,1.0,0.0,0.0,2.0,1.76,0
3.18,0.79,2.59,0.79,3.0,2.59,0.41,1.59,1.4,0.79,6.77,2.59,2.21,0.0,6.77,1.79,2.76,0.21,2.98,1.0,1.0,0.0,0.0,3.38,0.0,0
1.99,0.0,1.99,5.97,1.99,2.99,1.01,0.01,0.25,0.0,2.03,2.99,1.01,0.04,29.85,1.99,7.24,0.01,4.32,1.0,1.0,0.4,0.0,3.99,5.97,0
0.41,0.0,1.0,0.41,2.41,1.0,1.22,3.41,0.65,1.22,3.81,1.81,1.59,0.0,3.22,1.41,5.49,2.0,6.17,2.22,1.0,0.2,0.0,3.81,1.59,0
2.71,2.71,1.9,4.52,5.71,5.52,5.62,10.85,1.3,0.9,23.71,2.81,2.1,1.81,4.71,1.9,5.37,0.1,3.76,1.0,1.0,0.0,0.0,1.0,2.71,0
0.0,0.0,0.16,0.0,0.0,1.0,0.0,0.0,5.88,0.0,0.16,0.16,1.0,1.68,0.0,1.0,0.0,0.0,0.16,0.16,0.16,0.16,0.0,1.0,0.84,0
0.0,0.0,1.0,0.95,0.0,1.1,0.0,0.1,2.04,0.0,2.14,1.0,2.9,0.05,1.0,1.05,0.08,0.0,0.52,0.05,1.0,0.0,0.0,2.0,0.0,0
0.39,0.0,1.0,0.0,2.0,1.39,0.0,2.96,0.89,0.0,17.01,1.61,2.0,1.22,2.17,1.39,6.41,1.22,2.4,0.61,1.0,0.0,0.0,2.83,1.39,0
0.86,2.86,1.0,0.43,2.14,1.0,1.0,0.43,0.75,0.0,21.57,2.0,1.43,1.14,4.43,1.0,2.9,1.29,3.62,1.43,1.0,0.32,0.0,1.43,2.14,0
0.36,0.0,1.0,0.0,0.36,1.0,1.91,3.18,0.27,1.09,5.18,2.09,1.0,0.0,2.09,1.0,2.67,1.36,4.21,0.73,1.73,0.36,0.0,2.64,0.64,0
0.0,0.0,1.0,0.0,0.92,1.0,0.17,3.67,0.81,0.0,6.75,1.0,2.92,0.92,1.17,1.0,4.95,2.75,2.22,1.0,1.0,0.08,0.0,3.75,2.75,0
0.0,0.0,1.0,0.0,0.0,2.58,0.63,2.63,0.3,0.0,8.58,1.79,1.79,0.0,4.16,2.58,1.98,0.21,3.4,0.79,1.0,0.79,0.0,1.42,0.21,0
0.0,0.0,1.0,14.9,1.75,1.0,0.0,2.31,0.78,0.0,8.69,1.0,2.0,0.56,0.88,1.56,1.73,0.56,1.52,0.56,1.0,0.0,0.0,2.0,0.0,0
1.86,0.0,1.93,5.59,1.86,2.86,1.0,0.0,0.3,0.07,2.07,2.86,1.07,0.0,28.15,1.93,6.88,0.0,4.22,1.07,1.0,0.37,0.0,3.86,5.66,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.18,1.0,3.0,1.0,2.0,0.0,3.0,1.0,1.67,0.0,2.67,2.0,1.0,0.0,0.0,2.0,1.0,0
0.0,0.0,1.0,0.0,0.49,2.02,0.49,4.53,0.51,0.0,9.54,1.0,1.0,0.0,0.49,1.49,1.35,1.0,1.35,1.0,1.0,0.0,0.0,2.0,0.0,0
0.0,8.57,1.0,0.99,4.54,1.0,0.0,0.0,4.89,0.0,13.03,1.0,1.98,0.5,2.99,0.5,5.21,0.5,1.6,0.5,1.0,0.0,0.0,3.0,0.5,0
1.57,0.0,1.0,1.57,0.0,3.79,3.93,6.79,0.11,0.0,20.66,1.79,1.79,0.0,7.87,1.79,2.33,0.21,3.05,1.0,1.0,0.0,0.0,3.57,0.0,0
0.0,1.25,1.0,0.42,0.0,1.0,0.0,1.58,1.49,0.0,3.58,1.0,1.42,0.0,0.0,1.42,1.05,0.0,1.55,1.0,1.0,0.0,0.0,2.0,0.83,0
0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.54,0.25,0.0,9.4,1.87,1.87,0.0,4.33,2.73,1.78,0.13,3.17,1.0,1.0,0.87,0.0,1.13,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,1.56,0.0,0.71,0.78,42.83,1.0,2.22,0.0,0.44,1.0,1.78,0.78,2.63,1.56,1.0,0.0,0.0,1.22,0.66,0
1.46,0.0,1.0,1.46,0.0,3.2,3.66,5.39,0.48,0.0,17.38,1.73,1.73,0.0,7.86,2.0,3.04,0.8,3.31,1.27,1.0,0.0,0.0,3.73,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.78,0.84,0.0,3.78,1.0,1.0,0.0,1.22,1.78,2.42,0.44,2.48,1.22,1.0,0.0,0.0,2.0,0.0,0
0.0,0.0,1.0,24.53,3.72,1.0,0.56,2.89,1.98,0.0,5.61,1.0,2.28,0.0,2.0,1.0,1.14,0.28,1.35,0.28,1.0,0.0,0.0,1.72,0.0,0
18.33,0.0,1.0,0.38,0.38,1.87,2.62,4.49,0.13,1.75,25.31,4.62,1.0,0.0,17.45,1.87,4.31,0.13,6.12,0.13,1.0,0.87,0.0,1.0,1.13,0
0.0,0.0,1.0,0.99,0.0,1.0,0.0,1.0,0.78,0.0,5.98,1.02,3.0,0.0,3.97,1.0,3.66,1.0,2.0,1.0,1.0,0.01,0.0,2.98,0.99,0
1.27,0.32,1.0,1.27,1.59,3.54,3.5,7.41,0.96,0.0,23.67,1.32,4.05,0.64,3.59,1.95,1.87,0.68,2.58,1.0,1.0,0.0,0.0,2.36,0.32,0
0.0,0.0,1.0,0.88,1.12,1.0,0.0,0.0,1.23,0.0,5.09,1.0,2.88,0.0,2.88,1.0,3.71,1.0,2.98,1.56,1.0,0.0,0.0,2.44,0.56,0
1.24,1.24,1.0,0.62,1.24,2.24,0.0,0.62,1.62,2.49,2.0,1.0,2.0,0.62,1.0,1.0,2.21,1.24,2.16,1.38,1.0,0.0,0.0,2.24,0.38,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.77,2.33,0.0,3.88,1.35,1.23,0.0,0.0,1.0,0.64,0.12,1.04,1.0,1.0,0.12,0.0,1.88,0.0,0
6.85,0.0,1.0,0.0,0.67,1.33,2.33,2.98,0.93,0.65,14.85,2.31,1.67,5.39,7.87,1.33,3.83,0.67,3.11,0.67,1.0,0.33,0.0,1.67,1.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.16,0.0,1.09,1.0,3.82,0.0,1.0,1.0,1.86,1.82,2.0,2.0,1.0,0.0,0.0,1.91,0.09,0
0.0,0.0,1.0,0.46,1.62,1.0,1.08,0.46,3.24,0.0,3.84,1.0,3.0,0.0,2.92,1.0,2.5,1.0,1.73,1.0,1.0,0.0,0.0,1.92,0.46,0
9.29,0.0,1.42,0.0,1.73,1.0,1.58,0.84,3.1,0.0,14.25,1.84,3.0,0.0,7.91,1.0,2.31,1.0,3.18,1.0,1.0,0.42,0.0,1.84,0.42,0
12.37,0.0,1.0,0.0,0.86,2.0,1.71,5.43,0.42,1.14,29.86,3.27,1.43,0.0,13.1,2.0,3.43,0.0,4.72,0.0,1.0,0.57,0.0,1.0,1.43,0
4.12,0.0,2.03,0.0,1.49,1.0,1.03,3.0,0.53,0.51,10.72,2.54,1.49,1.03,3.54,1.0,5.31,0.97,3.39,1.0,1.0,0.39,0.0,2.49,0.97,0
1.72,0.0,1.0,0.72,1.0,1.0,0.72,0.72,0.57,0.84,4.16,2.56,1.72,0.0,4.72,1.0,3.3,2.72,5.17,2.0,1.56,0.82,0.0,2.0,0.72,0
0.0,0.78,1.0,0.26,0.0,1.0,1.48,0.26,0.63,0.74,4.48,1.0,2.0,0.0,0.0,1.26,1.96,0.74,2.68,1.74,1.0,0.0,0.0,1.26,0.52,0
0.0,0.0,1.0,0.0,0.35,1.0,0.7,1.7,0.52,0.0,5.6,1.65,2.0,0.65,1.0,1.0,1.14,0.0,3.12,1.0,1.0,0.0,0.0,2.0,0.0,0
4.6,0.0,2.15,0.0,1.0,1.0,1.15,1.72,0.6,0.57,10.34,2.72,1.43,1.15,3.3,1.0,3.76,0.0,3.01,1.43,1.0,0.43,0.0,1.57,0.0,0
0.0,0.0,1.08,0.0,0.92,1.0,0.0,0.0,0.74,0.0,0.24,1.08,2.16,0.0,2.48,1.0,0.58,0.16,3.97,3.84,1.0,0.0,0.0,3.08,0.0,0
0.53,0.0,1.0,0.53,0.0,1.79,1.31,1.84,1.5,0.0,6.78,1.26,3.47,0.0,3.36,1.26,2.18,1.47,2.42,1.74,1.0,0.0,0.0,2.53,0.0,0
0.0,0.0,1.0,0.36,0.0,2.44,0.36,4.16,0.68,0.0,8.76,1.0,4.28,0.72,3.8,1.36,1.63,0.64,2.59,0.64,1.0,0.0,0.0,2.64,0.0,0
18.21,0.0,1.82,0.0,0.36,1.18,0.82,2.72,0.21,0.0,31.0,2.64,2.82,0.0,13.84,1.18,3.16,0.82,4.94,0.82,1.0,0.82,0.0,2.64,1.18,0
0.0,0.0,1.0,0.0,0.82,1.36,1.64,2.82,0.57,0.0,4.08,1.18,2.0,0.0,1.72,1.36,0.62,0.0,4.46,1.0,1.0,0.18,0.0,1.82,0.0,0
0.0,0.0,1.0,0.0,0.22,1.0,2.0,0.45,1.24,0.0,4.11,1.0,4.33,1.78,2.78,1.0,1.56,0.22,0.85,0.22,1.0,0.0,0.0,1.22,0.22,0
0.0,0.0,1.0,0.0,0.0,1.0,0.73,0.27,0.99,0.73,4.08,1.27,2.0,0.27,2.46,1.0,1.64,0.0,2.56,1.73,1.0,0.0,0.0,2.0,0.73,0
